"","PC1","PC2","PC3","PC4","species","group"
"602",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.muscorum","bom"
"603",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.muscorum","bom"
"604",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.muscorum","bom"
"605",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.muscorum","bom"
"606",2.8647583224188,-1.31354579608491,-1.28385062648202,0.504016740980247,"B.muscorum","bom"
"607",2.74233231641464,-1.37949934336683,-1.3918857145538,0.444862511413264,"B.muscorum","bom"
"608",2.68092876985072,-1.4048122736331,-1.41203657708528,0.398886632226403,"B.muscorum","bom"
"609",2.59322493858222,-1.50245656637715,-1.98164079258718,0.827026987293676,"B.muscorum","bom"
"610",2.65734697737846,-2.36602012623164,-2.42796557141588,1.21012218690734,"B.muscorum","bom"
"611",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.pascuorum","bom"
"612",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.pascuorum","bom"
"613",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.pascuorum","bom"
"614",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.pascuorum","bom"
"615",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.pascuorum","bom"
"616",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.pascuorum","bom"
"617",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.pascuorum","bom"
"618",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.pascuorum","bom"
"619",2.8647583224188,-1.31354579608491,-1.28385062648202,0.504016740980247,"B.pascuorum","bom"
"620",2.74233231641464,-1.37949934336683,-1.3918857145538,0.444862511413264,"B.pascuorum","bom"
"621",2.68092876985072,-1.4048122736331,-1.41203657708528,0.398886632226403,"B.pascuorum","bom"
"622",2.59322493858222,-1.50245656637715,-1.98164079258718,0.827026987293676,"B.pascuorum","bom"
"623",2.46874181097564,-0.70609564642825,-1.92733928446345,0.738594260500653,"B.pascuorum","bom"
"624",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.morio","bom"
"625",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.morio","bom"
"626",0.0801006932211092,-0.0377842905502526,0.123921382198745,-0.0693146002067585,"B.morio","bom"
"627",0.509678617391899,0.0111399093284344,0.159313956284224,-0.11430604408932,"B.morio","bom"
"628",1.64822756136077,-0.423425034931177,0.50606747014268,-0.444976381707065,"B.morio","bom"
"629",2.08708358558752,-0.554329875713636,0.611714479682808,-0.560302285527517,"B.morio","bom"
"630",2.71016264717784,-0.925714963025291,0.24922151731872,-0.83783570256539,"B.morio","bom"
"631",2.92444490359262,-1.31135525755261,-1.24097871431069,0.531482645503067,"B.morio","bom"
"632",2.8647583224188,-1.31354579608491,-1.28385062648202,0.504016740980247,"B.morio","bom"
"633",2.74233231641464,-1.37949934336683,-1.3918857145538,0.444862511413264,"B.morio","bom"
"634",2.77101661064853,-1.42981459216754,-1.65478640407648,0.596810412859839,"B.morio","bom"
"635",-0.170006192219851,-0.0239036930920201,0.029877641101603,-0.00774598302168497,"B.hortorum","bom"
"636",-0.151240844216207,-0.0450397374947596,0.0794537766263758,-0.0266711621162607,"B.hortorum","bom"
